#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC65060;Nem nõttem annyit, mint más gyerekek és a népek máris 'törpének' neveznek. A többi gyerek is rájött erre és rajtam gúnyolódnak. Koboldnak hívnak és ijedtséget színlelnek, ha a közelükbe megyek…;Je grandis moins que les autres et les gens disent que je suis un(e) 'nain(e)'. Depuis que les autres enfants l’ont découvert, ils se moquent de moi. Ils me traitent de gobelin et font semblant d’avoir peur de moi quand je m’approche d’eux...;Ich bin nicht so viel gewachsen wie die anderen Kinder und jetzt sagt man, ich sei ein 'Zwerg'. Die anderen Kinder haben das herausgefunden und ärgern mich. Sie heißen mich einen Goblin und geben vor, verängstigt zu sein, wenn ich mich ihnen nähere ...;;No he crecido tanto como los demás niños y la gente me llama 'enano'. Los demás niños se enteraron y se ríen de mí, llamándome duende y fingiendo asustarse cuando me acerco a ellos...;;;;;;;;;x
EVTOPTA65060;Adok nekik valamit, amitõl félhetnek!;Je vais leur donner une bonne raison d’avoir peur !;Ich werde ihnen gleich etwas zum Fürchten geben!;;¡Les daré algo de lo que tener miedo!;;;;;;;;;x
EVTOPTB65060;Nem adom meg nekik az örömöt, hogy sírni lássanak…;Je ne leur donnerai pas le plaisir de me voir pleurer...;Ich werde ihnen nicht die Genugtuung geben, mich weinen zu sehen ...;;No les daré el gusto de verme llorar...;;;;;;;;;x
EVTDESC65061;Az alacsony termetem ellenére, elnyertem az udvar tiszteletét. Csakhogy egy törpe színjátszó csoport érkezett a kastély kapui elé és egyikük sem volt nálam magasabb…;Malgré ma petite taille, j’ai acquis le respect de ma cour. Jusqu’à ce qu’une troupe de nains se présente aux portes du château et qu’on s’aperçoive qu’aucun d’eux n’était plus grand que moi...;Trotz meiner kleinen Gestalt habe ich den Respekt meines Hofes erlangt. Dann aber erschien eine Zwergentruppe vor den Burgtoren, und keiner von ihnen war größer als ich ...;;A pesar de mi corta estatura, he logrado el respeto de mi corte. Hasta que una compañía de enanos se presentó en las puertas del castillo y ninguno era más alto que yo...;;;;;;;;;x
EVTOPTA65061;Szánom õket, és megtiltom, hogy fellépjenek.;J’ai pitié d’eux. Je refuse de les voir se produire.;Ich bemitleide sie, und verweigere ihnen einen Auftritt;;Me dan pena y rechazo que actúen;;;;;;;;;x
EVTOPTB65061;Letartóztatom a vezetõjüket.;J’arrête leur régisseur.;Ich lasse ihren Leiter verhaften;;Arresto a su director;;;;;;;;;x
EVTOPTC65061;Hagyom õket fellépni, mit árthat?;Je les laisse se produire. Qu’y a-t-il de mal à cela ?;Sie dürfen auftreten, was könnte da schon schiefgehen?;;Les dejo actuar, ¿qué tiene de malo?;;;;;;;;;x
EVTDESC65065;Az udvarba érkezett egy törpe és mivel én vagyok [Root.GetManWoman] óriása, a népek azzal háborgatnak, hogy mutassam meg az erõm, is hajítsam a törpét, amilyen messzire csak tudom.;Il y a un(e) nain(e) à la cour et, étant moi-même un(e) géant(e), les gens me harcèlent pour que je teste ma force en le(la) lançant le plus loin possible.;Am Hof gibt es einen Zwerg, und da ich so riesig bin, belästigen mich die Leute schon lange, meine Kraft im Zwergenweitwurf zu beweisen.;;Hay un enano en la corte y, siendo la persona gigantesca que soy, la gente ha estado incordiándome para que pruebe mi fuerza lanzando al enano lo más lejos que pueda.;;;;;;;;;x
EVTOPTA65065;Hajítsd a törpét!;Lancez le(la) nain(e).;Den Zwerg werfen;;Lanzar al enano;;;;;;;;;x
EVTTOOLTIP65066;Dobja el a [Root.GetTitledFirstName]!;est lancé(e) par [Root.GetTitledFirstName] !;wird von [Root.GetTitledFirstName] geworfen!;;¡es lanzado por [Root.GetTitledFirstName]!;;;;;;;;;x
EVTOPTB65065;Maradjon csak békében a törpe.;Laissez le(la) nain(e) tranquille.;Lasst den Zwerg in Ruhe;;Dejar en paz al enano;;;;;;;;;x
EVTDESC65066;Mielõtt feleszméltem volna, [From.GetTitledFirstName] felkapott és elhajított! Szerencsémre, fejjel elõre landoltam egy kazal szalmában, és bár nem sérültem meg nagyon, de a hangulatom rosszról, borzalmasra változott…;Avant même que je comprenne ce qui m’arrivait, [From.GetTitledFirstName] m’avait attrapé(e) et lancé(e) ! Heureusement pour moi, j’ai atterri la tête la première dans une meule de foin et je ne me suis pas fait trop mal, mais cela m’a mis(e) très en colère...;Bevor ich reagieren konnte, hob mich [From.GetTitledFirstName] hoch und warf mich von sich! Glücklicherweise landete ich kopfüber in einem Heuhaufen und wurde nicht schwer verletzt. Mein Temperament aber wandelte sich dramatisch zum Schlechten …;;¡Antes de darme cuenta, [From.GetTitledFirstName] me cogió y me lanzó! Por suerte para mí aterricé de cabeza en un montón de heno y no me hice daño, aunque me puse de mal humor...;;;;;;;;;x
EVTOPTA65066;Megõrültél vagy csak idióta vagy?;Vous êtes malade ou quoi ?!;Seid Ihr verrückt oder einfach nur ein Idiot?!;;¿Estás loco o es que simplemente eres idiota?;;;;;;;;;x
EVTDESC65070;Rendszerint óvatosan megyek le szûk keskeny lépcsõkön, amit a dongalábaim miatt esetlenül, görnyedve csinálok, nehogy leessem a lépcsõn. Ma nem voltam olyan óvatos, mint kellett volna…;D’habitude, je fais très attention quand je descends des escaliers étroits, car avec mon pied bot, je tombe facilement. Mais aujourd’hui, j’ai manqué de prudence...;Ich gehe die Treppen normalerweise vorsichtig hinab, weil mich mein Klumpfuß ungeschickt macht und ich leicht hinunterstürzen könnte. Heute war ich nicht ganz so vorsichtig, wie ich es hätte sein sollen ...;;Normalmente bajo las estrechas escaleras con cuidado por que mi pata de palo me entorpece y me hace propenso a caer. Hoy no he sido tan cuidadoso como debería...;;;;;;;;;x
EVTOPTA65070;A lépcsõ aljában landoltam, nagyon megsérültem…;J’ai atterri en bas des escaliers et je me suis fait très mal...;Ich landete schwer verletzt am Ende der Stufen ...;;Aterricé al final de las escaleras y me hice mucho daño...;;;;;;;;;x
EVTDESC65071;Nem tudok úgy a többi gyerekkel együtt futni, mint szeretnék, mert dongalábaim vannak, és a többi gyerek elkezdett kigúnyolni miatta. Felém ugranak, adnak egy kis lökést, majd viháncolva és azt üvöltik, hogy 'kapj el, ha tudsz!'…;Mon pied bot ne me permet pas de courir et de jouer avec les autres enfants comme je le voudrais. Et en plus, ils commencent à se moquer de moi. Ils courent vers moi, me touchent et repartent en riant et en criant 'Attrape-moi si tu peux !'...;Aufgrund meines Klumpfußes kann ich nicht so viel mit den anderen Kindern herumrennen, und sie machen sich schon über mich lustig. Sie stürzen auf mich zu, geben mir einen kleinen Schubs und laufen dann kichernd weg, wobei sie 'Fang mich doch!' rufen ...;;No puedo jugar con los otros niños tanto como querría por mi pata de palo, y se han empezado a burlar de mí. Se lanzan sobre mí, me empujan y luego se van corriendo riéndose y gritando '¡cógeme si puedes!'...;;;;;;;;;x
EVTOPTA65071;Legközelebb, az elsõ dolgom az arcuk átrendezése lesz!;La prochaine fois, je leur colle mon poing dans la figure !;Nächstes Mal werden sie meine Fäuste schmecken!;;¡La próxima vez les remodelaré la cara con el puño!;;;;;;;;;x
EVTOPTB65071;Nem figyelek rájuk, hátha megunják és abbahagyják.;Je les ignore, en espérant qu’ils se lassent et s’en aillent.;Ich ignoriere sie und hoffe, dass sie ermüden und verschwinden;;Les ignoro esperando que se cansen y se vayan;;;;;;;;;x
EVTDESC65072;A dongalábaim megnehezítik a normális nyergek használatát, egy egyedi kengyelt kell használnom, ami elég nagy. Ezért fogott el a kétségbeesés, amikor a kengyelem valaki elvesztette.;Mon pied bot m’empêche d’utiliser une selle ordinaire. Il me faut un étrier plus grand, sur mesure. C’est donc avec consternation que j’ai découvert que quelqu’un avait égaré mon étrier spécial.;Aufgrund meines Klumpfußes kann ich kaum einen normalen Sattel benutzen, sondern brauche einen mit einem maßgearbeiteten Steigbügel, der groß genug ist. Aus diesem Grund war ich entsetzt, als ihn jemand verlegte.;;Mi pata de palo me dificulta montar regularmente, necesito un estribo hecho a medida bastante grande. Por ello me preocupé cuando alguien extravió mi estribo especial.;;;;;;;;;x
EVTOPTA65072;Büntesd meg az istállófiúkat!;Punissez les palefreniers.;Die Stalljungen bestrafen;;Castigar a los mozos de cuadra;;;;;;;;;x
EVTOPTB65072;Használj egy normális nyerget.;Essayez d’utiliser un étrier classique.;Versuchen, einen herkömmlichen Steigbügel zu benutzen;;Intentar usar uno normal;;;;;;;;;x
EVTTOOLTIP65073;[This.GetHerHis] leesett a lóról;tombe de cheval.;fällt von [This.GetHerHis] Pferd;;Caer del caballo;;;;;;;;;x
EVTDESC65073;Az új kengyel úgy tûnt jól mûködik, egészen addig, míg az általában nyugodt lovam megpróbált levetni a hátáról ugrálva és ágaskodva. Végül sikerrel járt, de a szoros kengyel miatt a lábam beakadt és a ló maga után húzott jópár yardon át, mígnem valaki meg nem fékezte a lovat.;Le nouvel étrier semblait parfait jusqu’à ce que mon cheval, d’ordinaire si calme, se cabre et essaie de me désarçonner. Il y est finalement parvenu, car mon pied bot est resté coincé dans l’étrier trop étroit. Le cheval m’a traîné(e) sur plusieurs mètres avant que quelqu’un n’attrape ses rênes et l’arrête.;Der neue Steigbügel schien gut zu funktionieren, bis mein normalerweise ruhiges Pferd versuchte, mich durch Aufbäumen und Ausschlagen abzuwerfen. Als es schließlich damit Erfolg hatte, blieb mein Klumpfuß im engen Steigbügel hängen, und ich wurde mehrere Meter hinterhergeschleift, bis jemand seine Zügel zu fassen bekam.;;El nuevo estribo parecía ir bien hasta que mi normalmente tranquilo corcel trató de tirarme corcoveando. Al final salió bien, pero debido al estrecho estribo mi pata de palo se atascó y el caballo me arrastró varias yardas antes de que alguien cogiera sus riendas y le detuviese.;;;;;;;;;x
EVTOPTA65073;Biztos nevetségesen nézhettem ki!;La scène devait être risible !;Das muss lächerlich ausgesehen haben!;;¡Debe haber sido una imagen divertida!;;;;;;;;;x
EVTDESC65074;Attól félek a dongalábaim a házasságom útjába fognak állni! Mivel nem vagyok, olyan kellemes az udvar hölgyei számára, inkább nem táncolok, vagy nem csinálok semmi fárasztót, ami az egyensúlyomba kerülhetne és nevetség tárgyává tenne.;Je crains que mon pied bot ne m’empêche de me marier ! Comme je ne suis pas aussi gracieuse que les autres femmes de la cour, j’évite de danser ou de pratiquer des activités trop fatigantes qui fragiliseraient mon équilibre et feraient de moi la risée de tous.;Ich fürchte, dass mein Klumpfuß einer Ehe im Wege stehen könnte. Da ich nicht so anmutig wie die anderen Frauen am Hof bin, verzichte ich lieber aufs Tanzen oder andere zu anstrengende Aktivitäten, die mich mein Gleichgewicht kosten und mich zum Gespött der Leute machen würden.;;¡Temo que mi pata de palo me dificulte casarme! Como no tengo la gracia de las demás mujeres de la corte, prefiero no bailar ni hacer nada muy fatigoso que me haga perder el equilibrio y me convierta en el hazmerreír. ;;;;;;;;;x
EVTOPTA65074;A fenébe a dongalábakkal, meg kell minden alkalmat ragadni a tánchoz!;Malgré mon pied bot, je devrais essayer de danser !;Trotz meines Klumpfußes sollte ich jede Gelegenheit zum Tanzen nützen!;;¡A pesar de mi pata de palo, debería bailar siempre que pueda!;;;;;;;;;x
EVTOPTB65074;Megkérem apám, hogy nézzen kerítõ után!;Je demande à mon père de me trouver un soupirant !;Ich sollte meinen Vater bitten, nach einem Freier zu suchen!;;¡Le pido a mi padre que me busque un pretendiente!;;;;;;;;;x
EVTOPTC65074;Meg kéne elégednem azzal, amim van.;Je devrais me contenter de ce que j’ai.;Ich sollte zufrieden mit dem sein, was ich habe;;Debería contentarme con lo que tengo;;;;;;;;;x
EVTDESC65080;A nyúlszám miatt ugratnak, a többi gyerek azt mondja, hogy az anynám biztos látott egy nyulat, amikor velem volt terhes és azt kívánta bár csak én is úgy néznék majd ki.;Les autres enfants se moquent de mon bec-de-lièvre. Ils disent que c’est à cause de ma mère si je suis comme ça, parce qu’elle a dû souhaiter que je ressemble à un lièvre quand elle était enceinte de moi.;Ich werde wegen meiner Hasenscharte gehänselt. Die anderen Kinder sagen, meine Mutter muss die gespaltene Lippe eines Hasen gesehen haben, als sie mit mir schwanger ging, und sich gewünscht, dass ich auch so aussehe.;;Se burlan de mi labio leporino, los niños me dicen que mi madre debió mirar el labio de una liebre cuando estaba embarazada y deseó lo mismo para mí.;;;;;;;;;x
EVTOPTA65080;Ez nem igaz!;C’est même pas vrai !;Das ist nicht wahr!;;¡Eso no es verdad!;;;;;;;;;x
EVTOPTB65080;Nem figyelek rájuk, minden szavuk hazugság.;Je les ignore. Ils disent n’importe quoi.;Ich ignoriere sie, ihre Worte sind bar jeder Wahrheit;;Les ignoro, no dicen la verdad;;;;;;;;;x
EVTDESC65081;Egyik hûbéresemmel beszéltem, mikor egy udvaronc félbeszakított. Megpróbáltam udvarias lenni és bemutatni õket egymásnak, csak a nyúlszám miatt rosszul ejtettem a hûbéresem nevét...;Je bavardais avec l’un de mes vassaux lorsqu’un courtisan nous a interrompus. J’ai courtoisement fait les présentations, mais j’ai mal prononcé le nom du vassal à cause de mon bec-de-lièvre...;Ich sprach gerade mit einem meiner Vasallen, als mich ein Höfling unterbrach. Ich wollte höflich sein und stellte sie einander vor, doch aufgrund meiner Hasenscharte sprach ich den Namen des Vasallen falsch aus ...;;Hablaba con un vasallo y un cortesano me interrumpió. Intentando ser cortés, les presenté y pronuncié mal el nombre del vasallo por mi labio leporino...;;;;;;;;;x
EVTOPTA65081;Szégyenemben, nem ismerem el a nyelvbotlásom.;Honteux(se), je refuse de reconnaître mon erreur de prononciation.;Beschämt weigere ich mich, die Falschaussprache zuzugeben;;Avergonzado, me negué a reconocer la mala pronunciación;;;;;;;;;x
EVTOPTB65081;Elnézést kérek a hûbéresemtõl.;Je demande au vassal de me pardonner.;Ich bitte den Vasallen um Vergebung;;Pido perdón al vasallo;;;;;;;;;x
EVTOPTC65081;Úgy teszek, mintha semmi sem történt volna.;Je fais comme si de rien n’était.;So tun, als sei nichts passiert;;Fingir que no ha pasado nada;;;;;;;;;x
EVTDESC65085;A legtöbbször a szörny szerepében játszom, ha a többi gyerek megengedi, hogy velük játszam. Azt állítják a púpom miatt ideális vagyok a szerepre, és akárhogy is bánt a dolog, mégis játszom velük, és ez nekem általában elég.;Je fais souvent le monstre quand les autres enfants me laissent jouer avec eux. Ils disent qu’avec ma bosse, c’est un rôle sur mesure pour moi. Et même si ça me fait mal d’entendre ça, je joue quand même avec eux.;Wenn ich mit den anderen Kindern spiele, muss ich meistens das Monster geben. Sie sagen, mein Buckel würde mich dafür bestens geeignet machen. Auch wenn es schmerzt, das zu hören, so darf ich trotzdem mit ihnen spielen, und das reicht mir normalerweise.;;Generalmente juego al monstruo cuando los demás niños me dejan jugar con ellos. Dicen que mi joroba me hace perfecto para el papel de monstruo, y aunque me duele cuando lo dicen sigo jugando con ellos, y con eso normalmente me basta.;;;;;;;;;x
EVTOPTA65085;Nem ma, ma egy igazi szörnyeteget mutatok nekik!;Pas aujourd’hui. Aujourd’hui, je vais vous montrer le vrai monstre !;Aber nicht heute! Heute, da zeig ich euch das wahre Monster!;;¡Hoy no, hoy os enseñaré el auténtico monstruo!;;;;;;;;;x
EVTOPTB65085;Úgy gondolom, el kell fogadnom a szerepem…;Je crois que je dois accepter mon rôle...;Ich muss meine Rolle wohl akzeptieren ...;;Creo que debo aceptar mi papel...;;;;;;;;;x
EVTOPTA73225;Ez az, amit érdemlek…;C’est ce que je mérite.;Ich habe es verdient ...;;Es lo que merezco...;;;;;;;;;x
EVTNAME10104;Az ördögûzés;L’exorcisme;Der Exorzismus;;El exorcismo;;;;;;;;;x
EVTDESC65090;Ki tud egy olyat szeretni, mint én? A púpot a hátamom, a satnya képem? Imádkozom [Root.Religion.GetRandomGodName] kegyéért, hogy találjon számomra valakit szeretni.;Qui pourrait aimer quelqu’un comme moi ? J’ai une bosse dans le dos, un visage horrible... Je prie [Root.Religion.GetRandomGodName] pour avoir une chance de trouver l’amour.;Wer kann schon jemanden wie mich lieben? Den Buckel auf meinem Rücken, mein hässliches Gesicht? Bei jeder Gelegenheit bete ich zu [Root.Religion.GetRandomGodName], dass ich jemanden finde, den ich lieben kann.;;¿Quién puede amar a alguien como yo? ¿La joroba de mi espalda, mi feo rostro? Rezo a [Root.Religion.GetRandomGodName] siempre que puedo para que busque a alguien a quien amar.;;;;;;;;;x
EVTOPTA65090;[Root.Religion.GetRandomGodNameCap] elhagyott engem!;[Root.Religion.GetRandomGodNameCap] m’a abandonné(e) !;[Root.Religion.GetRandomGodNameCap] hat mich verlassen!;;¡[Root.Religion.GetRandomGodNameCap] me ha abandonado!;;;;;;;;;x
EVTOPTB65090;Többet kéne imádkoznom…;Je dois prier davantage...;Ich werde noch etwas mehr beten ...;;Tendré que rezar más...;;;;;;;;;x
EVTTOOLTIP65091;Mindig van remény.;Espérance...;Es gibt immer Hoffnung;;Siempre hay esperanza;;;;;;;;;x
EVTOPTC65090;[Root.Religion.GetRandomGodNameCap] nem tud segíteni, csak én!;[Root.Religion.GetRandomGodNameCap] n’y peut rien. C’est à moi de surmonter cela.;[Root.Religion.GetRandomGodNameCap] kann mir nicht helfen. Das kann nur ich selbst!;;[Root.Religion.GetRandomGodNameCap] no puede ayudarme, solo yo puedo;;;;;;;;;x
EVTDESC65091;Nyugodtan, gondtalanul sétáltam, miközben valaki a hátam mögül belém rohant. A földre zuhantunk, és én ösztönösen megragadtam az ifjú nõt, készen,hogy megvédjem magam a megvetésétõl. Ehelyett, kérõen nézett rám, és arra kért segítsek elmenekülni a két õr elõl, akik már azóta üldözik, amióta [Root.Location.GetName] vidékére érkezett.;Je marchais tranquillement sans penser à rien quand quelqu’un m’a percuté(e) par derrière. Nous sommes tombé(e)s par terre ensemble et j’ai instinctivement empoigné la jeune femme, prêt(e) à me défendre de son dédain. Au lieu de cela, elle m’a regardé(e) d’un air suppliant et m’a demandé de l’aider à fuir les gardes qui la harcelaient depuis son arrivée à [Root.Location.GetName].;Ich ging langsamen Schrittes voran und dachte mir nichts Böses, als auf einmal von hinten jemand in mich hineinrannte. Wir fielen zusammen zu Boden. Instinktiv ergriff ich die junge Frau, bereit, mich gegen ihren Zorn zu schützen. Stattdessen sah sie mich flehend an und bat mich, ihr bei ihrer Flucht vor den Wachen zu helfen, die sie seit ihrer Ankunft in [Root.Location.GetName] belästigt hatten.;;Caminaba despacio sin pensar en nada cuando alguien corrió hacia mí desde atrás. Caímos juntos al suelo y sujeté a la joven instintivamente, listo para defenderme de su desdén. En lugar de ello me suplicó que le ayudase a huir de los guardias que la habían acosado desde que llegó a [Root.Location.GetName].;;;;;;;;;x
EVTOPTA65091;Természetesen segítek.;Bien sûr que je vais vous aider.;Natürlich werde ich Euch helfen;;Por supuesto, te ayudaré;;;;;;;;;x
EVTTOOLTIP65092;Remény, szerelmem!;Espérance !;Ich hoffe auf Liebe;;Ansío el amor;;;;;;;;;x
EVTOPTB65091;Õrök! Ide!;Gardes ! Elle est là !;Wachen! Hier ist sie!;;¡Guardias! ¡Aquí está!;;;;;;;;;x
EVTDESC65092;Sikerült megmentenem Reményt, mint kiderült így hívják, az õröktõl és a következõ néhány napot együtt töltöttük. Mintha fel se tûnt volna neki a púpom, csak önmagam vagyok a szemében. Megriasztott, amikor rájöttem, hogy beleszerettem. Remény, szerelmem.;J’ai réussi à sauver Espérance (c’est ainsi que se prénommait la jeune femme) des gardes et nous avons passé les jours suivants ensemble. Elle ne semblait pas remarquer ma bosse. J’ai pris peur quand j’ai réalisé que j’avais commencé à l’aimer, mon Espérance...;Es gelang mir, Hope, wie die junge Frau hieß, vor den Wachen zu retten, und wir verbrachten die nächsten paar Tage zusammen. Sie schien meinen Buckel nicht zu bemerken, nur den Mann, der ich war. Ich erschrak, als ich meine Liebe für sie bemerkte ...;;Logré salvar a Esperanza, como se llamaba la joven, de los guardias y pasamos juntos los días siguientes. No parecía notar mi joroba, solo al hombre que hay ante ella. Me asombré al darme cuenta de que había empezado a amarla, a mi Esperanza enamorada...;;;;;;;;;x
EVTOPTA65092;Ez igaz szerelem.;C’est le véritable amour.;Das ist wahre Liebe;;Esto es amor verdadero;;;;;;;;;x
EVTOPTB65092;Õ nem szerethet egy olyat, mint én!;Mais elle ne peut pas aimer quelqu’un comme moi !;Aber sie kann doch nicht jemand wie mich lieben!;;¡Pero no puede amar a alguien como yo! ;;;;;;;;;x
EVTDESC65095;A népek nevetnek rajtam, azt mondogatva, hogy a púpos hátam a [Root.GetManWoman] személyénél is alantasabbá tesz!;Les gens se moquent de moi. Ils disent que ma bosse fait de moi un(e) sous-[Root.GetManWoman] !;Die Leute lachen mich aus und sagen, mein Buckel würde mich als [Root.GetManWoman] herabsetzen!;;¡La gente se ríe de mí diciendo que mi joroba me hace inferior a una persona!;;;;;;;;;x
EVTOPTA65095;Bebízonyítom az ellenkezõjét!;Je vais leur prouver qu’ils se trompent !;Das Gegenteil unter Beweis stellen!;;¡Demuestro que se equivocan!;;;;;;;;;x
EVTOPTB65095;Õk nem ismernek engem, miért kéne érdekelniük;Ils ne me connaissent pas. À quoi bon m’en faire ?;Sie kennen mich nicht, was sollte mich das also kümmern?;;No me conocen, así que ¿por qué debería importarme?;;;;;;;;;x
EVTOPTC65095;Csak hagyjatok egyedül…;Laissez-moi tranquille...;Lasst mich in Ruhe ...;;Dejadme en paz...;;;;;;;;;x
EVTDESC65100;A többi gyerek egyfolytában szavakat mondat ki velem, kacarásznak, amikor megpróbálom selypítés nélkül kiejteni õket, de mindig elbukom, és ez nagyon nyomaszt. Miért ilyen gonoszak velem?;Les autres enfants me demandent de répéter des mots et ricanent quand j’essaie vainement de les prononcer sans zézayer. J’en ai mal au ventre. Pourquoi sont-ils si méchants avec moi ?;Die anderen Kinder bitten mich, zu sprechen und lachen, wenn ich versuche, nicht zu lispeln. Es gelingt mir nie und mir wird schlecht davon. Warum sind sie so gemein zu mir?;;Los demás niños me hacen pronunciar palabras, se ríen cuando lo intento sin cecear pero siempre fallo y eso me enferma. ¿Por qué son tan malos conmigo?;;;;;;;;;x
EVTOPTA65100;Hagyjatok békén, vagy különben!;Laissez-moi tranquille sinon...;Lasst mich in Ruhe, sonst passiert was!;;¡Dejadme en paz o si no...!;;;;;;;;;x
EVTOPTB65100;Nem akarok többé velük játszani!;Je ne veux plus jouer avec eux.;Ich möchte nicht mehr mit ihnen spielen;;Ya no quiero jugar con ellos;;;;;;;;;x
EVTDESC65101;Mialatt a hûbéresemmel beszéltem, megpróbáltam a lehetõ legkevésbé selypíteni, de egy udvaronc jött oda hozzám és kérte, hogy mutassam be [Root.GetHerHimOpp] személyét a hûbéresemnek. Alig tudtam megértetni magam, amikor megpróbáltam kiejteni a hûbéresem nevét.;Je bavardais avec un vassal en essayant de zézayer le moins possible lorsqu’un(e) courtisan(e) est arrivé(e) en me demandant de lui présenter le vassal. Mais j’ai eu du mal à prononcer le nom de ce dernier.;Als ich mit einem Vasallen sprach, versuchte ich, so wenig wie möglich zu lispeln, doch als ein Höfling zu uns stieß, wollte ich [Root.GetHerHimOpp] dem Vasallen vorstellen. Als ich aber den Namen des Vasallen auszusprechen versuchte, konnte ich mich kaum verständlich machen.;;Durante mi conversación intenté cecear lo menos posible, pero cuando llegó un cortesano y quiso que le presentase al vasallo apenas pude hacerme entender cuando intenté pronunciar el nombre de aquel.;;;;;;;;;x
EVTOPTA65101;Selypít? Én? Nem, biztos tévedsz!;Je zézaie ? Moi ? Non, vous devez vous tromper !;Lispeln? Ich? Nein, Ihr müsst Euch irren!;;¿Ceceo? ¿Yo? ¡No, te equivocas!;;;;;;;;;x
EVTOPTB65101;Bocsáss meg, ez a selypítés!;Pardonnez-moi, c’est mon zézaiement.;Verzeiht mir, es ist das Lispeln;;Perdóname, es el ceceo;;;;;;;;;x
EVTOPTC65101;Tehát, hol is tartottunk?;Alors, où en étions-nous ?;Also, wo waren wir?;;¿Por dónde íbamos?;;;;;;;;;x
EVTDESC65102;A selypítésem néha megnehezíti az emberekkel való beszélgetésem, és amikor frusztrálttá válok, az egész csak még rosszabb lesz, így téve még nehezebbé azt, hogy kifejezzem magam.;Avec mon zézaiement, les gens ont parfois du mal à me comprendre. Et quand je me sens frustré(e), mon zézaiement empire. J’ai moi-même du mal à me comprendre.;Manchmal können mich die Leute aufgrund meines Lispelns nur schwer verstehen, und wenn ich frustriert werde, wird mein Lispeln nur noch schlimmer. Dann können sie mich noch schwerer verstehen ...;;A veces mi ceceo dificulta que la gente me entienda, y cuando me frustro empeora, con lo cual lo dificulta aún más.;;;;;;;;;x
EVTOPTA65102;Nem hagyom, hogy ez irányítsa az életem!;Pas question de laisser ce problème contrôler ma vie !;Davon werde ich nicht mein Leben kontrollieren lassen!;;¡No permitiré que esto controle mi vida!;;;;;;;;;x
EVTOPTB65102;Meg kell tanulnom együtt élni ezzel.;Je dois apprendre à vivre avec.;Ich muss lernen, damit zu leben;;Debo aprender a vivir con esto;;;;;;;;;x
EVTOPTC65102;Imádkoznom kéne, és remélnem, hogy a selypítés megszûnik.;Je vais prier en espérant que mon zézaiement disparaîtra un jour.;Ich werde beten und hoffen, dass mein Lispeln verschwindet;;Rezaré y espero que mi ceceo desaparezca;;;;;;;;;x
EVTDESC65105;Minnél zaklatottabb leszek, annál jobban dadogok és a többi gyerek ezt jól tudja. A folyamatos incselkedésük és zaklatásuk elszomorít, de ezt nem tudom nekik dadogás nélkül elmondani, amitõl csak még jobban nevetnek.;Plus je m’énerve, plus je bégaie, ce qui n’a pas échappé aux autres enfants. Leurs sarcasmes me font de la peine mais je ne peux pas le leur dire sans bégayer, ce qui les fait encore plus rire.;Je aufgeregter ich werde, desto mehr stottere ich - und dessen sind sich die anderen Kindern sehr wohl bewusst. Ihr Spott und ihre Belästigungen machen mich traurig, aber ohne zu stottern kann ich ihnen das nicht sagen. Sie würden nur noch mehr lachen.;;Cuanto más me enfado, más tartamudeo, y los demás niños lo saben. Sus burlas me entristecen, pero no puedo decírselo sin tartamudear, lo cual les hace reírse aún más.;;;;;;;;;x
EVTOPTA65105;H-ha-hagyjatok békén!;Ar-r-rêtez de m-m’embêter !;L-l-lasst m-mich i-in R-r-ruhe!;;¡D-d-dejad d-de molestarme!;;;;;;;;;x
EVTOPTB65105;Elbújok elõlük, aztán majd elfelejtenek.;Je vais me cacher d’eux pour qu’ils m’oublient.;Ich verstecke mich vor ihnen, dann werden sie mich schon vergessen;;Me ocultaré de ellos para que me olviden;;;;;;;;;x
EVTDESC65106;Manapság ritkán dadogok, hacsak nem vagyok zaklatott, frusztrált vagy izgatott. Minnél jobban erõltetem, hogy szavak hagyják el a nyelvem, annál jobban dadogok és annál frusztráltabb leszek…;Je bégaie peu ces jours-ci, sauf quand je suis contrarié(e), frustré(e) ou excité(e). Plus j’essaie de faire sortir les mots de ma bouche, plus je bégaie et plus je suis frustré(e)...;Heutzutage stottere ich nur noch selten, es sei denn, ich bin frustriert oder aufgeregt. Je mehr ich versuche, die Wörter über meine Lippen zu zwingen, desto mehr Gestottere und Frustration kommt dabei heraus ...;;Estos días apenas tartamudeo, a no ser que me enfade, me frustre o me excite. Cuanto más intento pronunciar las palabras más tartamudeo y más me frustro...;;;;;;;;;x
EVTOPTA65106;Gyakorlással túl fogok ezen jutni!;Je vais m’exercer et surmonter ce problème !;Ich werde üben und dies überwinden!;;¡Practicaré y lo superaré!;;;;;;;;;x
EVTOPTB65106;Ez mindennapos…;C’est mon quotidien.;Dies ist mein Alltag;;Este es mi día a día;;;;;;;;;x
EVTOPTC65106;Imádkoznom kéne, hogy dadogásom abbamaradjon!;Je vais prier en espérant que mon bégaiement disparaîtra.;Ich werde beten und hoffen, dass mein Stottern verschwindet;;Rezaré y espero que mi tartamudeo desaparezca;;;;;;;;;x
